schema_file,structure_pattern,table,column_index,source_header,type,friendly_header,status,sample_csv
evolution.json,evolution(_dlc\d+)?\.mbe,evolution_to,1,int32 1,int32,id_from,named,New Extracted\patch.dx11\data\evolution.mbe\001_evolution_to.csv
evolution.json,evolution(_dlc\d+)?\.mbe,evolution_to,2,empty 2,empty,empty_002,unknown,New Extracted\patch.dx11\data\evolution.mbe\001_evolution_to.csv
evolution.json,evolution(_dlc\d+)?\.mbe,evolution_to,3,int32 3,int32,id_to,named,New Extracted\patch.dx11\data\evolution.mbe\001_evolution_to.csv
evolution.json,evolution(_dlc\d+)?\.mbe,evolution_to,4,empty 4,empty,empty_004,unknown,New Extracted\patch.dx11\data\evolution.mbe\001_evolution_to.csv
evolution.json,evolution(_dlc\d+)?\.mbe,evolution_to,5,int32 5,int32,unk_int32_005,unknown,New Extracted\patch.dx11\data\evolution.mbe\001_evolution_to.csv
evolution.json,evolution(_dlc\d+)?\.mbe,evolution_to,6,int32 6,int32,unk_int32_006,unknown,New Extracted\patch.dx11\data\evolution.mbe\001_evolution_to.csv
evolution.json,evolution(_dlc\d+)?\.mbe,evolution_to,7,int32 7,int32,unk_int32_007,unknown,New Extracted\patch.dx11\data\evolution.mbe\001_evolution_to.csv
evolution.json,evolution(_dlc\d+)?\.mbe,evolution_to,8,int32 8,int32,unk_int32_008,unknown,New Extracted\patch.dx11\data\evolution.mbe\001_evolution_to.csv
evolution.json,evolution(_dlc\d+)?\.mbe,evolution_to,9,int32 9,int32,unk_int32_009,unknown,New Extracted\patch.dx11\data\evolution.mbe\001_evolution_to.csv
evolution.json,evolution(_dlc\d+)?\.mbe,evolution_to,10,int32 10,int32,unk_int32_010,unknown,New Extracted\patch.dx11\data\evolution.mbe\001_evolution_to.csv
char_info.json,char_info(_dlc\d+)?\.mbe,char_info,0,string2 0,string2,char_key,named,New Extracted\patch.dx11\data\char_info.mbe\000_char_info.csv
char_info.json,char_info(_dlc\d+)?\.mbe,char_info,1,empty 1,empty,empty_001,named,New Extracted\patch.dx11\data\char_info.mbe\000_char_info.csv
char_info.json,char_info(_dlc\d+)?\.mbe,char_info,2,empty 2,empty,empty_002,named,New Extracted\patch.dx11\data\char_info.mbe\000_char_info.csv
char_info.json,char_info(_dlc\d+)?\.mbe,char_info,3,string2 3,string2,chr_id,named,New Extracted\patch.dx11\data\char_info.mbe\000_char_info.csv
char_info.json,char_info(_dlc\d+)?\.mbe,char_info,4,string2 4,string2,numeric_id,named,New Extracted\patch.dx11\data\char_info.mbe\000_char_info.csv
char_info.json,char_info(_dlc\d+)?\.mbe,char_info,5,empty 5,empty,empty_005,named,New Extracted\patch.dx11\data\char_info.mbe\000_char_info.csv
char_info.json,char_info(_dlc\d+)?\.mbe,char_info,6,int32 6,int32,gender_flag,named,New Extracted\patch.dx11\data\char_info.mbe\000_char_info.csv
char_info.json,char_info(_dlc\d+)?\.mbe,char_info,7,int32 7,int32,flag_007,named,New Extracted\patch.dx11\data\char_info.mbe\000_char_info.csv
char_info.json,char_info(_dlc\d+)?\.mbe,char_info,8,string2 8,string2,motion_ref,named,New Extracted\patch.dx11\data\char_info.mbe\000_char_info.csv
char_info.json,char_info(_dlc\d+)?\.mbe,char_info,9,int32 9,int32,flag_009,named,New Extracted\patch.dx11\data\char_info.mbe\000_char_info.csv
char_info.json,char_info(_dlc\d+)?\.mbe,char_info,10,string2 10,string2,model_ref,named,New Extracted\patch.dx11\data\char_info.mbe\000_char_info.csv
char_info.json,char_info(_dlc\d+)?\.mbe,char_info,11,int32 11,int32,flag_011,named,New Extracted\patch.dx11\data\char_info.mbe\000_char_info.csv
char_info.json,char_info(_dlc\d+)?\.mbe,char_info,12,string2 12,string2,empty_012,named,New Extracted\patch.dx11\data\char_info.mbe\000_char_info.csv
char_info.json,char_info(_dlc\d+)?\.mbe,char_info,13,int32 13,int32,flag_013,named,New Extracted\patch.dx11\data\char_info.mbe\000_char_info.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,0,string2 0,string2,chr_id,named,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,1,empty 1,empty,empty_001,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,2,string2 2,string2,unk_string2_002,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,3,string2 3,string2,unk_string2_003,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,4,string2 4,string2,unk_string2_004,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,5,float 5,float,unk_float_005,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,6,empty 6,empty,empty_006,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,7,empty 7,empty,empty_007,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,8,float 8,float,unk_float_008,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,9,float 9,float,unk_float_009,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,10,float 10,float,npc_collision,named,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,11,float 11,float,unk_float_011,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,12,float 12,float,unk_float_012,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,13,float 13,float,unk_float_013,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,14,float 14,float,unk_float_014,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,15,float 15,float,unk_float_015,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,16,float 16,float,unk_float_016,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,17,float 17,float,unk_float_017,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,18,float 18,float,unk_float_018,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,19,float 19,float,unk_float_019,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,20,float 20,float,unk_float_020,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,21,float 21,float,unk_float_021,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,22,float 22,float,unk_float_022,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,23,float 23,float,unk_float_023,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,24,float 24,float,unk_float_024,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,25,float 25,float,unk_float_025,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,26,float 26,float,unk_float_026,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,27,string2 27,string2,unk_string2_027,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,28,string2 28,string2,unk_string2_028,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,29,string2 29,string2,unk_string2_029,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,30,string2 30,string2,unk_string2_030,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,31,string2 31,string2,unk_string2_031,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,32,string2 32,string2,unk_string2_032,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,33,float 33,float,unk_float_033,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,34,float 34,float,unk_float_034,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,35,float 35,float,unk_float_035,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,36,float 36,float,unk_float_036,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,37,int32 37,int32,unk_int32_037,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,38,float 38,float,digimon_distance_from_agent,named,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,39,float 39,float,agent_distance_2,named,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,40,int32 40,int32,agent_distance,named,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,41,float 41,float,unk_float_041,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,42,float 42,float,unk_float_042,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,43,float 43,float,camera_distance_skill,named,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,44,float 44,float,unk_float_044,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,45,float 45,float,unk_float_045,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,46,float 46,float,unk_float_046,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,47,float 47,float,shield_size,named,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,48,empty 48,empty,empty_048,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,49,empty 49,empty,empty_049,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,50,empty 50,empty,empty_050,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,51,float 51,float,unk_float_051,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,52,string2 52,string2,unk_string2_052,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,53,float 53,float,unk_float_053,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,54,float 54,float,unk_float_054,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,55,float 55,float,unk_float_055,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,56,float 56,float,battle_scale,named,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,57,float 57,float,unk_float_057,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,58,float 58,float,menu_scale,named,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,59,float 59,float,field_scale,named,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,60,float 60,float,unk_float_060,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,61,float 61,float,unk_float_061,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,62,float 62,float,unk_float_062,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,63,float 63,float,unk_float_063,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,64,int32 64,int32,unk_int32_064,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,65,int32 65,int32,unk_int32_065,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,66,int32 66,int32,unk_int32_066,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,67,int8 67,int8,unk_int8_067,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,68,int8 68,int8,unk_int8_068,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,69,int8 69,int8,unk_int8_069,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,70,int8 70,int8,unk_int8_070,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,71,int32 71,int32,rideable,named,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,72,empty 72,empty,empty_072,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,73,int32 73,int32,unk_int32_073,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,74,int32 74,int32,unk_int32_074,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,75,int8 75,int8,unk_int8_075,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,76,int8 76,int8,unk_int8_076,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,77,int8 77,int8,unk_int8_077,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,78,int8 78,int8,unk_int8_078,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,79,string2 79,string2,unk_string2_079,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,80,int32 80,int32,unk_int32_080,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_setting.json,model_setting(_dlc\d+)?\.mbe,model_setting,81,int32 81,int32,unk_int32_081,unknown,New Extracted\patch.dx11\data\model_setting.mbe\000_model_setting.csv
model_locator.json,model_locator(_dlc\d+)?\.mbe,model_locator,0,string3 0,string3,chr_id,named,New Extracted\patch.dx11\data\model_locator.mbe\000_model_locator.csv
model_locator.json,model_locator(_dlc\d+)?\.mbe,model_locator,1,string3 1,string3,locator_ref,named,New Extracted\patch.dx11\data\model_locator.mbe\000_model_locator.csv
model_locator.json,model_locator(_dlc\d+)?\.mbe,model_locator_motion,0,string3 0,string3,motion_key,named,New Extracted\patch.dx11\data\model_locator.mbe\001_model_locator_motion.csv
model_locator.json,model_locator(_dlc\d+)?\.mbe,model_locator_motion,1,string3 1,string3,motion_name,named,New Extracted\patch.dx11\data\model_locator.mbe\001_model_locator_motion.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod,0,string2 0,string2,chr_id,named,New Extracted\patch.dx11\data\lod_chara.mbe\000_lod.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod,1,float 1,float,lod_distance_1,named,New Extracted\patch.dx11\data\lod_chara.mbe\000_lod.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod,2,float 2,float,lod_distance_2,named,New Extracted\patch.dx11\data\lod_chara.mbe\000_lod.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod,3,float 3,float,lod_distance_3,named,New Extracted\patch.dx11\data\lod_chara.mbe\000_lod.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod,4,float 4,float,lod_distance_4,named,New Extracted\patch.dx11\data\lod_chara.mbe\000_lod.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod,5,float 5,float,lod_distance_5,named,New Extracted\patch.dx11\data\lod_chara.mbe\000_lod.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod,6,float 6,float,lod_distance_6,named,New Extracted\patch.dx11\data\lod_chara.mbe\000_lod.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod,7,float 7,float,lod_distance_7,named,New Extracted\patch.dx11\data\lod_chara.mbe\000_lod.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod,8,float 8,float,lod_distance_8,named,New Extracted\patch.dx11\data\lod_chara.mbe\000_lod.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod,9,float 9,float,lod_distance_9,named,New Extracted\patch.dx11\data\lod_chara.mbe\000_lod.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod,10,float 10,float,lod_distance_10,named,New Extracted\patch.dx11\data\lod_chara.mbe\000_lod.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod_model,0,string2 0,string2,chr_id,named,New Extracted\patch.dx11\data\lod_chara.mbe\001_lod_model.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod_model,1,string2 1,string2,lod_model_ref_01,named,New Extracted\patch.dx11\data\lod_chara.mbe\001_lod_model.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod_model,2,string2 2,string2,lod_model_ref_02,named,New Extracted\patch.dx11\data\lod_chara.mbe\001_lod_model.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod_model,3,string2 3,string2,lod_model_ref_03,named,New Extracted\patch.dx11\data\lod_chara.mbe\001_lod_model.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod_model,4,string2 4,string2,lod_model_ref_04,named,New Extracted\patch.dx11\data\lod_chara.mbe\001_lod_model.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod_model,5,string2 5,string2,lod_model_ref_05,named,New Extracted\patch.dx11\data\lod_chara.mbe\001_lod_model.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod_model,6,string2 6,string2,lod_model_ref_06,named,New Extracted\patch.dx11\data\lod_chara.mbe\001_lod_model.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod_model,7,string2 7,string2,lod_model_ref_07,named,New Extracted\patch.dx11\data\lod_chara.mbe\001_lod_model.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod_model,8,string2 8,string2,lod_model_ref_08,named,New Extracted\patch.dx11\data\lod_chara.mbe\001_lod_model.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod_model,9,string2 9,string2,lod_model_ref_09,named,New Extracted\patch.dx11\data\lod_chara.mbe\001_lod_model.csv
lod_chara.json,lod_chara(_dlc\d+)?\.mbe,lod_model,10,string2 10,string2,lod_model_ref_10,named,New Extracted\patch.dx11\data\lod_chara.mbe\001_lod_model.csv
field_anime.json,field_anime(_dlc\d+)?\.mbe,field_move_animation,0,string3 0,string3,animation_key,named,New Extracted\patch.dx11\data\field_anime.mbe\000_field_move_animation.csv
field_anime.json,field_anime(_dlc\d+)?\.mbe,field_move_animation,1,string3 1,string3,motion_1,named,New Extracted\patch.dx11\data\field_anime.mbe\000_field_move_animation.csv
field_anime.json,field_anime(_dlc\d+)?\.mbe,field_move_animation,2,string3 2,string3,motion_2,named,New Extracted\patch.dx11\data\field_anime.mbe\000_field_move_animation.csv
field_anime.json,field_anime(_dlc\d+)?\.mbe,field_move_animation,3,string3 3,string3,motion_3,named,New Extracted\patch.dx11\data\field_anime.mbe\000_field_move_animation.csv
field_anime.json,field_anime(_dlc\d+)?\.mbe,field_move_animation,4,float 4,float,move_speed_1,named,New Extracted\patch.dx11\data\field_anime.mbe\000_field_move_animation.csv
field_anime.json,field_anime(_dlc\d+)?\.mbe,field_move_animation,5,float 5,float,move_param_1,named,New Extracted\patch.dx11\data\field_anime.mbe\000_field_move_animation.csv
field_anime.json,field_anime(_dlc\d+)?\.mbe,field_move_animation,6,float 6,float,move_speed_2,named,New Extracted\patch.dx11\data\field_anime.mbe\000_field_move_animation.csv
field_anime.json,field_anime(_dlc\d+)?\.mbe,field_move_animation,7,float 7,float,unk_float_007,unknown,New Extracted\patch.dx11\data\field_anime.mbe\000_field_move_animation.csv
field_anime.json,field_anime(_dlc\d+)?\.mbe,field_move_animation,8,float 8,float,unk_float_008,unknown,New Extracted\patch.dx11\data\field_anime.mbe\000_field_move_animation.csv
field_anime.json,field_anime(_dlc\d+)?\.mbe,field_move_animation,9,int32 9,int32,unknown_int_009,named,New Extracted\patch.dx11\data\field_anime.mbe\000_field_move_animation.csv
field_anime.json,field_anime(_dlc\d+)?\.mbe,field_move_animation,10,float 10,float,unk_float_010,unknown,New Extracted\patch.dx11\data\field_anime.mbe\000_field_move_animation.csv
field_anime.json,field_anime(_dlc\d+)?\.mbe,field_move_animation,11,float 11,float,unk_float_011,unknown,New Extracted\patch.dx11\data\field_anime.mbe\000_field_move_animation.csv
field_anime.json,field_anime(_dlc\d+)?\.mbe,field_move_animation,12,float 12,float,unk_float_012,unknown,New Extracted\patch.dx11\data\field_anime.mbe\000_field_move_animation.csv
field_anime.json,field_anime(_dlc\d+)?\.mbe,field_move_animation,13,float 13,float,unk_float_013,unknown,New Extracted\patch.dx11\data\field_anime.mbe\000_field_move_animation.csv
field_anime.json,field_anime(_dlc\d+)?\.mbe,field_move_animation,14,int32 14,int32,unknown_int_014,named,New Extracted\patch.dx11\data\field_anime.mbe\000_field_move_animation.csv
digimon_growth.json,digimon_growth(_dlc\d+)?\.mbe,digimon_growth_\d+,0,int32 0,int32,level,named,New Extracted\app_0.dx11\data\digimon_growth.mbe\000_digimon_growth_1.csv
digimon_growth.json,digimon_growth(_dlc\d+)?\.mbe,digimon_growth_\d+,1,int32 1,int32,hp_growth,named,New Extracted\app_0.dx11\data\digimon_growth.mbe\000_digimon_growth_1.csv
digimon_growth.json,digimon_growth(_dlc\d+)?\.mbe,digimon_growth_\d+,2,int32 2,int32,sp_growth,named,New Extracted\app_0.dx11\data\digimon_growth.mbe\000_digimon_growth_1.csv
digimon_growth.json,digimon_growth(_dlc\d+)?\.mbe,digimon_growth_\d+,3,int32 3,int32,attack_growth,named,New Extracted\app_0.dx11\data\digimon_growth.mbe\000_digimon_growth_1.csv
digimon_growth.json,digimon_growth(_dlc\d+)?\.mbe,digimon_growth_\d+,4,int32 4,int32,defense_growth,named,New Extracted\app_0.dx11\data\digimon_growth.mbe\000_digimon_growth_1.csv
digimon_growth.json,digimon_growth(_dlc\d+)?\.mbe,digimon_growth_\d+,5,int32 5,int32,intelligence_growth,named,New Extracted\app_0.dx11\data\digimon_growth.mbe\000_digimon_growth_1.csv
digimon_growth.json,digimon_growth(_dlc\d+)?\.mbe,digimon_growth_\d+,6,int32 6,int32,spirit_growth,named,New Extracted\app_0.dx11\data\digimon_growth.mbe\000_digimon_growth_1.csv
digimon_growth.json,digimon_growth(_dlc\d+)?\.mbe,digimon_growth_\d+,7,int32 7,int32,speed_growth,named,New Extracted\app_0.dx11\data\digimon_growth.mbe\000_digimon_growth_1.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,0,int32 0,int32,enemy_id,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,1,empty 1,empty,empty_001,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,2,int32 2,int32,base_digimon_id,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,3,empty 3,empty,empty_003,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,4,empty 4,empty,empty_004,unknown,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
battle_enemy.json,battle_enemy(_dlc\d+)?\.mbe,enemy_parameter,5,int32 5,int32,enemy_param_id,named,New Extracted\patch.dx11\data\battle_enemy.mbe\000_enemy_parameter.csv
