enemy_id,empty_001,base_digimon_id,empty_003,empty_004,enemy_param_id,empty_006,flag_007,flag_008,flag_009,level,unknown_011,unknown_float_012,unknown_float_013,name_key,unknown_015,unknown_016,hp,sp,attack,defense,intelligence,spirit,speed,unk_int32_024,unk_int32_025,unk_int32_026,unk_int32_027,unk_int32_028,unk_int32_029,unk_int32_030,empty_031,unk_int32_032,unk_int32_033,unk_int32_034,unk_int32_035,unk_int32_036,unk_int32_037,empty_038,unk_int32_039,unk_int32_040,empty_041,unk_int32_042,unk_int32_043
30402,,304,,,30401,,false,true,false,0,20,-1,0.05,"",0,0,1,1,1,510,1,530,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0
30403,,304,,,30403,,false,true,false,0,20,-1,0.05,"",0,0,1880,340,3360,1760,3510,1780,2240,40,60,170,40,170,40,130,,0,84,6,80,8,10304,,5,0,,0,0
30404,,304,,,30403,,false,true,true,0,20,-1,0.05,"",0,0,1880,340,2360,1260,2510,1280,1140,40,60,170,40,170,40,130,,0,84,6,80,8,10304,,5,0,,0,15
30501,,305,,,30501,,false,true,false,0,20,-1,0.05,"",0,0,2200,730,3570,2210,3940,2080,1080,50,80,210,50,210,50,160,,0,264,8,160,16,10305,,5,0,,0,0
30502,,305,,,30502,,false,true,false,0,20,-1,0.05,"",0,0,2200,730,870,1010,1240,880,840,50,80,210,50,210,50,160,,0,264,8,160,16,10305,,5,0,,0,10
30503,,305,,,30502,,false,false,true,0,20,2,0.05,"",0,0,2200,730,1870,1510,2240,1380,840,50,80,210,50,210,50,160,,0,264,8,160,16,10305,,5,0,,0,10
30601,,306,,,30601,,false,true,false,0,20,-1,0.05,"",0,0,3070,820,1190,1120,1420,1060,1150,60,100,260,90,260,90,200,,0,664,10,320,32,10306,,5,0,,0,5
30602,,306,,,30601,,false,true,true,0,20,1.85,0.05,"",0,0,5070,820,2790,1720,3120,1660,1700,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
30701,,307,,,30701,,false,true,false,0,20,-1,0.1,"",0,0,240,360,200,130,250,150,240,0,50,120,20,120,20,100,,0,4,1,20,1,10307,,5,0,,0,0
30702,,307,,,30701,,false,true,false,0,20,-1,0.1,"",0,0,710,360,260,130,330,150,240,30,50,100,50,100,50,100,,0,24,4,40,4,0,,0,0,,0,20
30801,,308,,,30801,,false,true,false,0,20,-1,0.05,"",0,0,1110,520,780,480,1180,620,740,40,60,170,40,170,40,130,,0,84,6,80,8,10308,,5,0,,0,15
30802,,308,,,30802,,false,true,false,0,20,-1,0.05,"",0,0,1110,520,3290,1640,3490,1710,1370,40,60,170,40,170,40,130,,0,84,6,80,8,10308,,5,0,,0,0
30803,,308,,,30802,,false,true,false,0,20,-1,0.05,"",0,0,555,520,1640,820,1740,850,690,0,60,170,40,170,40,130,,0,84,6,80,8,10308,,5,0,,0,0
30901,,309,,,30901,,false,true,false,0,20,-1,0.05,"",0,0,1950,820,1160,720,1440,740,1110,50,80,210,50,210,50,160,,0,264,8,160,16,10309,,5,0,,0,10
31001,,310,,,31001,,false,true,false,0,20,-1,0.05,"",0,0,2920,1200,510,380,1820,660,990,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
31101,,311,,,31101,,false,true,false,0,20,-1,0.05,"",0,0,1650,940,930,800,1440,820,1110,50,80,210,50,210,50,160,,0,264,8,160,16,10311,,5,0,,0,10
31102,,311,,,31102,,false,true,false,0,20,-1,0.05,"",0,0,1650,940,630,500,1140,520,810,150,80,160,80,160,80,160,,0,264,8,160,16,0,,0,0,,0,10
31201,,312,,,31201,,false,true,false,0,20,-1,0.05,"",0,0,2920,820,1010,860,640,660,850,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
31301,,313,,,31301,,false,true,false,0,20,-1,0.05,"",0,0,1770,390,290,280,200,210,230,40,60,170,40,170,40,130,,0,84,6,80,8,10313,,5,0,,0,15
31302,,313,,,31303,,false,true,false,0,20,-1,0.05,"",0,0,2770,390,2290,840,1200,1050,230,40,60,170,40,170,40,130,,0,84,6,80,8,10313,,30,0,,0,0
31303,,313,,,31303,,false,true,false,0,20,-1,0.05,"",0,0,1770,390,290,420,400,650,430,40,60,170,40,170,40,130,,0,84,6,80,8,10313,,5,0,,0,0
31401,,314,,,31401,,false,true,false,0,20,-1,0.05,"",0,0,1660,300,980,620,820,600,700,40,60,170,40,170,40,130,,0,84,6,80,8,10314,,5,0,,0,15
31501,,315,,,31501,,false,true,false,0,20,-1,0.05,"",0,0,2780,980,620,540,1890,830,900,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
31502,,315,,,31501,,false,true,false,0,20,-1,0.05,"",0,0,2780,980,2620,2040,3890,2330,900,60,100,260,90,260,90,200,,0,664,10,320,32,10315,,30,0,,0,0
31601,,316,,,31601,,false,true,false,0,20,-1,0.1,"",0,0,530,220,200,80,130,70,160,0,0,0,0,0,0,0,,0,4,2,10,1,10316,,5,0,,0,0
31701,,317,,,31701,,false,true,false,0,20,-1,0.1,"",0,0,2400,200,570,390,500,390,260,20,60,200,20,200,20,130,,0,4,2,10,1,10317,,5,0,,0,0
31702,,317,,,31702,,false,true,false,0,20,-1,0.1,"",0,0,2490,200,2160,1090,2200,1090,1130,20,60,200,20,200,20,130,,0,4,2,10,1,10317,,30,0,,0,0
31703,,317,,,31701,,false,true,false,0,20,-1,0.1,"",0,0,160,200,460,390,500,390,260,0,60,200,20,200,20,130,,0,4,2,10,1,10317,,5,0,,0,0
32001,,320,,,32001,,false,true,false,0,20,-1,0.1,"",0,0,540,380,100,60,200,80,170,20,60,200,20,200,20,130,,0,4,2,10,1,0,,0,0,,0,35
32101,,321,,,32101,,false,true,false,0,20,-1,0.1,"",0,0,150,280,200,60,220,50,130,20,60,200,20,200,20,130,,0,1,1,10,1,0,,0,0,,0,35
32201,,322,,,32201,,false,true,false,0,20,-1,0.1,"",0,0,160,140,140,60,100,50,120,50,60,30,20,30,20,130,,0,1,1,10,1,0,,0,0,,0,0
32202,,322,,,32201,,false,true,false,0,20,-1,0.1,"",0,0,170,140,180,60,100,50,120,20,60,200,20,200,20,130,,0,1,1,10,1,0,,0,0,,0,50
32501,,325,,,32501,,false,true,false,0,20,-1,0.1,"",0,0,450,310,180,80,210,80,240,20,60,200,20,200,20,130,,0,4,2,20,2,0,,0,0,,0,35
32601,,326,,,32601,,false,false,true,0,20,-1,0.05,"",0,0,3500,300,1200,510,200,410,320,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
32602,,326,,,32602,,false,true,false,0,20,-1,0.05,"",0,0,2200,300,1110,540,500,490,420,40,60,170,40,170,40,130,,0,84,6,80,8,10326,,5,0,,0,0
32604,,326,,,32604,,false,true,false,0,20,-1,0.05,"",0,0,1430,300,2850,1540,2500,1490,840,40,60,170,40,170,40,130,,0,84,6,80,8,10326,,5,0,,0,0
32801,,328,,,32801,,false,false,true,0,20,1.7,0.05,"",0,0,12000,1280,3570,2680,5112,3070,2400,80,100,260,90,260,90,80,,27,1364,12,350,35,0,,0,0,,0,0
33801,,338,,,33801,,false,true,false,0,20,7,0.05,"",0,0,2340,1220,510,320,2220,780,890,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
34101,,341,,,34101,,false,true,false,0,20,-1,0.05,"",0,0,1110,300,460,300,410,280,230,40,60,170,40,170,40,130,,0,84,8,80,8,1172,,5,10341,,5,15
34102,,341,,,34101,,false,true,false,0,20,-1,0.05,"",0,0,100,100,100,100,100,100,100,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0
34201,,342,,,34201,,false,true,false,0,20,-1,0.05,"",0,0,1510,530,1220,860,1440,860,670,50,80,210,50,210,50,160,,0,564,10,160,16,10342,,5,0,,0,10
34202,,342,,,34201,,false,true,false,0,20,-1,0.05,"",0,0,1510,530,1920,1660,2140,1660,370,50,80,210,50,210,50,160,,0,264,10,160,16,22130,,100,0,,0,0
34301,,343,,,34301,,false,true,false,0,20,-1,0.1,"",0,0,1020,220,290,180,290,140,220,30,50,120,20,120,20,100,,0,24,6,40,4,10343,,5,0,,0,20
34302,,343,,,34302,,false,true,false,0,20,-1,0.1,"",0,0,1020,220,690,580,690,540,220,30,50,120,20,120,20,100,,0,24,6,40,4,10343,,5,0,,0,0
34401,,344,,,34401,,false,true,false,0,20,1.5,0.05,"",0,0,4500,340,1420,1200,1360,1210,520,40,60,170,40,170,40,130,,0,84,6,80,8,10344,,5,0,,0,0
34501,,345,,,34501,,false,true,false,0,20,-1,0.05,"",0,0,2740,470,1510,530,790,480,590,50,80,210,50,210,50,160,,0,264,8,160,16,1173,,5,10345,,5,10
34502,,345,,,34502,,false,true,false,0,20,-1,0.05,"",0,0,2740,470,1510,550,790,500,590,50,80,210,50,210,50,160,,0,264,8,160,16,22134,,100,0,,0,0
34601,,346,,,34601,,false,true,false,0,20,-1,0.05,"",0,0,3060,660,2180,810,2120,1140,880,60,100,260,90,260,90,200,,0,1064,10,320,32,1174,,5,10346,,5,5
34602,,346,,,34601,,false,true,false,0,20,-1,0.05,"",0,0,5660,660,3180,1210,2340,1640,880,60,100,260,90,260,90,200,,0,664,10,320,32,10346,,5,0,,0,5
34603,,346,,,34601,,false,true,false,0,20,-1,0.05,"",0,0,3360,660,1180,620,1120,610,880,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
34604,,346,,,34601,,false,true,false,0,20,-1,0.05,"",0,0,3060,660,2180,810,2120,1140,880,0,100,260,90,260,90,200,,0,664,10,320,32,10346,,5,0,,0,0
34701,,347,,,34701,,false,true,false,0,20,-1,0.05,"",0,0,1210,520,160,200,580,290,250,40,60,170,40,170,40,130,,0,84,8,80,8,10347,,5,0,,0,15
34702,,347,,,34702,,false,true,false,0,20,-1,0.05,"",0,0,1210,520,320,400,1160,580,250,40,60,170,40,170,40,130,,0,84,8,80,8,10347,,5,0,,0,0
34801,,348,,,34801,,false,true,false,0,20,-1,0.1,"",0,0,970,180,360,160,280,140,220,30,50,120,20,120,20,100,,0,24,6,40,4,0,,0,0,,0,20
34901,,349,,,34901,,false,true,false,0,20,-1,0.05,"",0,0,2550,340,2360,2240,2360,2230,1260,40,60,170,40,170,40,130,,0,84,6,80,8,10349,,5,0,,0,15
35901,,359,,,35901,,false,true,false,0,20,-1,0.05,"",0,0,12430,820,2810,2320,2650,3160,1580,50,80,210,50,210,50,160,,0,264,8,160,16,10359,,30,0,,0,0
36101,,361,,,36101,,false,true,false,0,20,-1,0.1,"",0,0,1260,410,1140,610,1510,660,750,30,50,120,20,120,20,100,,0,24,4,40,4,22127,,100,0,,0,0
36301,,363,,,36301,,false,true,false,0,20,-1,0.05,"",0,0,1430,180,600,270,160,340,280,80,60,170,50,170,50,130,,0,84,6,80,8,10363,,5,0,,0,0
36302,,363,,,36302,,false,true,false,0,20,-1,0.05,"",0,0,1430,180,3100,2270,2160,2340,1280,80,60,170,50,170,50,130,,0,84,6,80,8,10363,,5,0,,0,0
36401,,364,,,36401,,false,true,false,0,20,-1,0.05,"",0,0,1650,650,2940,1810,1880,1020,1080,50,80,210,50,210,50,160,,0,564,8,160,16,10364,,5,0,,0,10
36402,,364,,,36402,,false,true,false,0,20,-1,0.05,"",0,0,1650,650,1410,1200,1240,770,540,50,80,210,50,210,50,160,,0,264,8,160,16,22145,,100,0,,0,0
36403,,364,,,36402,,false,true,false,0,20,1.5,0.05,"",0,0,2650,650,3940,1810,2880,1510,1080,50,80,210,50,210,50,160,,0,264,8,160,16,10364,,5,0,,0,0
36501,,365,,,36501,,false,true,false,0,20,-1,0.05,"",0,0,1110,570,360,180,360,200,370,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
36701,,367,,,36701,,false,true,false,0,20,-1,0.05,"",0,0,1320,260,590,220,160,160,290,40,60,170,40,170,40,130,,0,84,6,80,8,10367,,5,0,,0,15
36702,,367,,,36701,,false,true,false,0,20,-1,0.05,"",0,0,1,1,1,470,1,410,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0
36703,,367,,,36703,,false,true,false,0,20,-1,0.05,"",0,0,2320,260,3590,1720,3160,1660,1290,40,60,170,40,170,40,130,,0,0,0,0,0,10367,,5,0,,0,0
36704,,367,,,36703,,false,true,false,0,20,-1,0.05,"",0,0,1320,260,2590,1220,2160,1160,645,40,60,170,40,170,40,130,,0,84,6,80,8,10367,,5,0,,0,15
36801,,368,,,36801,,false,true,false,0,20,-1,0.05,"",0,0,1390,460,750,860,950,760,1200,40,60,170,40,170,40,130,,0,84,6,80,8,10368,,5,0,,0,0
36901,,369,,,36901,,false,true,false,0,20,-1,0.05,"",0,0,1000,320,470,280,310,240,250,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
37001,,370,,,37001,,false,true,false,0,20,-1,0.05,"",0,0,2260,340,2330,780,2410,1220,1260,40,60,170,40,170,40,130,,0,484,6,80,8,10370,,5,0,,0,15
37002,,370,,,37001,,false,true,false,0,20,-1,0.05,"",0,0,1660,340,330,180,410,220,260,40,60,170,40,170,40,130,,0,0,0,0,0,0,,0,0,,0,0
37003,,370,,,37001,,false,true,false,0,20,-1,0.05,"",0,0,260,340,2330,780,2410,1220,1260,0,60,170,40,170,40,130,,0,0,0,0,0,10370,,5,0,,0,0
37101,,371,,,37101,,false,true,false,0,20,-1,0.05,"",0,0,1750,280,460,230,420,190,360,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
37201,,372,,,37201,,false,true,false,0,20,-1,0.05,"",0,0,1140,380,1440,780,1330,750,760,40,60,170,40,170,40,130,,0,84,6,80,8,22125,,100,0,,0,0
37202,,372,,,37202,,false,true,false,0,20,-1,0.05,"",0,0,1140,380,440,260,330,250,380,0,60,0,0,0,0,0,,0,250,0,80,8,0,,0,0,,0,15
37301,,373,,,37301,,false,true,false,0,20,-1,0.05,"",0,0,1210,410,680,580,860,500,370,40,60,170,40,170,40,130,,0,84,6,80,8,22154,,100,0,,0,0
37302,,373,,,37301,,false,true,false,0,20,-1,0.05,"",0,0,1210,410,340,290,430,250,370,40,60,130,60,130,60,130,,0,84,6,80,8,0,,0,0,,0,15
37401,,374,,,37401,,false,true,false,0,20,-1,0.05,"",0,0,4060,530,2860,1670,2900,1550,1590,50,80,210,50,210,50,160,,0,264,8,160,16,10374,,30,0,,0,0
37402,,374,,,37402,,false,true,false,0,20,-1,0.05,"",0,0,2360,530,1860,1670,1900,1550,590,50,80,210,50,210,50,160,,0,10,0,10,0,354,,100,0,,0,0
37501,,375,,,37501,,false,true,false,0,20,-1,0.05,"",0,0,1280,300,360,280,360,250,240,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
37601,,376,,,37601,,false,true,false,0,20,-1,0.05,"",0,0,3710,620,990,720,1020,720,840,50,80,210,50,210,50,160,,0,264,8,160,16,1174,,5,10376,,5,10
37602,,376,,,37602,,false,true,false,0,20,-1,0.05,"",0,0,3710,620,1490,1220,2020,1720,840,50,80,210,50,210,50,160,,0,264,8,160,16,10376,,5,0,,0,10
37701,,377,,,37701,,false,true,false,0,20,-1,0.05,"",0,0,11000,560,3230,2140,4150,3250,2350,40,60,170,40,170,40,130,,0,84,6,80,8,10377,,30,0,,0,0
37702,,377,,,37701,,false,true,false,0,20,-1,0.05,"",0,0,1000,560,230,140,650,250,350,0,60,0,0,0,0,0,,0,84,6,80,8,30032,,100,0,,0,0
37801,,378,,,37801,,false,true,false,0,20,-1,0.05,"",0,0,2450,690,1130,610,1330,610,470,50,80,210,50,210,50,160,,0,264,8,160,16,1171,,5,10378,,5,10
37901,,379,,,37901,,false,true,false,0,20,-1,0.05,"",0,0,2740,750,690,560,940,510,570,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,10
37902,,379,,,37901,,false,true,false,0,20,-1,0.05,"",0,0,2740,750,690,560,940,510,570,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,10
38001,,380,,,38001,,false,true,false,0,20,-1,0.05,"",0,0,100,100,100,100,100,100,100,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0
38002,,380,,,38002,,false,true,false,0,20,-1,0.05,"",0,0,2180,800,820,500,930,500,640,150,80,160,80,160,80,160,,0,264,8,160,16,0,,0,0,,0,10
38201,,382,,,38201,,false,true,false,0,20,-1,0.05,"",0,0,2200,660,1290,1000,1270,660,850,40,60,170,60,170,60,130,,0,4,36,320,32,0,,0,0,,0,0
38301,,383,,,38301,,false,true,false,0,20,-1,0.05,"",0,0,3210,480,1740,720,490,500,900,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
38501,,385,,,38501,,false,true,false,0,20,-1,0.05,"",0,0,2200,700,3350,2830,3050,2700,1850,60,100,260,90,260,90,200,,0,664,10,320,32,10385,,5,0,,0,5
38502,,385,,,38502,,false,false,true,0,20,4,0.05,"",0,0,11440,700,4020,1830,3050,1700,1000,150,100,260,90,260,90,100,,0,664,10,320,32,0,,0,0,,0,5
38701,,387,,,38701,,false,true,false,0,20,-1,0.1,"",0,0,2000,190,450,220,450,220,140,20,60,200,20,200,20,130,,0,4,2,10,1,10387,,5,0,,0,0
38702,,387,,,38702,,false,true,false,0,20,-1,0.1,"",0,0,1589,1547,2450,1430,2690,1670,950,20,60,200,20,200,20,130,,0,4,2,10,1,22144,,100,0,,0,0
38801,,388,,,38801,,false,true,false,0,20,-1,0.1,"",0,0,620,180,200,90,250,90,150,20,60,200,20,200,20,130,,0,4,2,20,2,10388,,5,0,,0,35
38901,,389,,,38901,,false,true,false,0,20,-1,0.1,"",0,0,830,380,130,120,380,210,220,30,50,120,20,120,20,100,,0,12,2,40,2,0,,0,0,,0,20
38902,,389,,,38901,,false,true,false,0,20,-1,0.1,"",0,0,830,380,160,120,450,210,220,30,50,100,50,100,50,100,,0,24,4,40,4,0,,0,0,,0,20
39001,,390,,,39001,,false,true,false,0,20,-1,0.1,"",0,0,1830,810,400,240,1430,820,590,30,50,120,20,120,20,100,,0,24,4,40,4,0,,0,0,,0,20
39101,,391,,,39101,,false,true,false,0,20,-1,0.1,"",0,0,1100,360,490,320,560,460,250,30,50,120,20,120,20,100,,0,24,4,40,4,10391,,5,0,,0,0
39201,,392,,,39201,,false,true,false,0,20,-1,0.1,"",0,0,690,240,280,210,330,170,200,30,50,120,20,120,20,100,,0,12,2,20,2,1171,,5,10392,,5,20
39301,,393,,,39301,,false,true,false,0,20,-1,0.05,"",0,0,1870,260,360,450,330,450,250,40,60,170,40,170,40,130,,0,84,6,80,8,1171,,5,10393,,5,15
39302,,393,,,39302,,false,true,false,0,20,-1,0.05,"",0,0,1870,260,360,450,330,450,250,40,60,170,40,170,40,130,,0,84,6,80,8,10393,,5,0,,0,15
39401,,394,,,39401,,false,true,true,0,20,-1,0.05,"",0,0,5500,220,880,240,200,380,200,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
39501,,395,,,39501,,false,true,false,0,20,-1,0.05,"",0,0,770,660,130,160,610,250,400,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
39601,,396,,,39601,,false,true,false,0,20,-1,0.05,"",0,0,1320,340,490,180,250,160,370,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
39701,,397,,,39701,,false,true,false,0,20,-1,0.05,"",0,0,1320,390,490,220,200,180,370,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
39801,,398,,,39801,,false,true,true,0,20,-1,0.05,"",0,0,1110,520,160,210,570,330,280,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,15
39802,,398,,,39801,,false,true,false,0,20,-1,0.05,"",0,0,100,100,100,100,100,100,100,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0
39901,,399,,,39901,,false,true,false,0,20,-1,0.05,"",0,0,1320,570,190,160,530,310,260,40,60,170,40,170,40,130,,0,84,6,80,8,10399,,5,0,,0,15
39902,,399,,,39901,,false,true,false,0,20,-1,0.05,"",0,0,660,570,190,160,530,310,2000,40,60,170,40,170,40,130,,0,84,6,80,8,10399,,5,0,,0,0
40001,,400,,,40001,,false,true,false,0,20,-1,0.05,"",0,0,2330,590,1150,390,790,400,970,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,0
40101,,401,,,40101,,false,true,false,0,20,-1,0.05,"",0,0,2060,420,990,610,510,370,360,50,80,210,50,210,50,160,,0,264,8,160,16,10401,,5,0,,0,10
40102,,401,,,40102,,false,true,false,0,20,-1,0.05,"",0,0,2060,420,3090,2210,2510,1970,1420,0,80,0,0,0,0,0,,0,700,8,160,16,10401,,5,0,,0,0
40103,,401,,,40101,,false,true,false,0,25,-1,0.05,"",0,0,1,1,1,710,1,470,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0
40201,,402,,,40201,,false,true,false,0,20,-1,0.05,"",0,0,10000,530,2960,2600,2860,2510,1620,50,80,210,50,210,50,160,,0,0,0,0,0,0,,0,0,,0,0
40301,,403,,,40301,,false,true,false,0,20,-1,0.05,"",0,0,12740,530,3150,1790,1580,1370,860,50,80,210,50,210,50,160,,0,2640,8,1600,16,10403,,100,0,,0,10
40302,,403,,,40301,,false,true,false,0,20,-1,0.05,"",0,0,2740,530,1150,390,580,470,860,50,80,160,80,160,80,160,,0,264,8,160,16,0,,0,0,,0,10
40401,,404,,,40401,,false,true,false,0,20,-1,0.05,"",0,0,2480,470,2010,900,430,520,210,50,80,210,50,210,50,160,,0,464,8,160,16,10404,,5,0,,0,10
40402,,404,,,40402,,false,true,true,0,20,-1,0.05,"",0,0,1780,470,1610,900,430,520,710,0,80,0,0,0,0,0,,0,1250,0,160,16,0,,0,0,,0,10
40501,,405,,,40501,,false,true,false,0,20,-1,0.05,"",0,0,1650,740,3340,1420,3580,1600,810,50,80,210,50,210,50,160,,0,264,8,160,16,22109,,100,0,,0,0
40502,,405,,,40502,,false,true,false,0,20,-1,0.05,"",0,0,2650,740,1340,1420,2580,1600,810,50,80,210,50,210,50,160,,0,264,8,160,16,10405,,30,0,,0,10
40601,,406,,,40601,,false,true,false,0,20,-1,0.05,"",0,0,4610,470,2380,1530,1450,900,650,50,80,210,50,210,50,160,,0,264,8,160,16,10406,,5,0,,0,10
40602,,406,,,40602,,false,true,true,0,20,-1,0.05,"",0,0,2610,470,1380,530,450,400,650,50,80,160,80,160,80,160,,0,264,8,160,16,0,,0,0,,0,10
40603,,406,,,40603,,false,true,false,0,20,-1,0.05,"",0,0,10000,470,3380,2530,2450,1400,1650,50,80,160,80,160,80,160,,0,264,8,160,16,10406,,30,0,,0,0
40604,,406,,,40604,,false,true,false,0,20,-1,0.05,"",0,0,8000,470,2380,1530,1450,900,650,50,80,210,50,210,50,160,,0,264,8,160,16,10406,,5,0,,0,10
40701,,407,,,40701,,false,true,false,0,20,-1,0.05,"",0,0,2480,530,3120,1670,2650,1490,1360,50,80,210,50,210,50,160,,0,264,8,160,16,22113,,100,0,,0,0
40801,,408,,,40801,,false,true,false,0,20,-1,0.05,"",0,0,2060,700,1030,530,860,470,760,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,10
40901,,409,,,40901,,false,true,false,0,20,-1,0.05,"",0,0,2560,890,2360,790,1800,980,1480,50,80,210,50,210,50,160,,0,664,8,160,16,10409,,5,0,,0,10
40902,,409,,,40901,,false,true,false,0,20,-1,0.05,"",0,0,560,890,2360,790,1800,980,1480,0,80,210,50,210,50,160,,0,264,8,160,16,10409,,5,0,,0,0
41001,,410,,,41001,,false,true,false,0,20,-1,0.05,"",0,0,2510,820,2630,1390,3220,1580,1360,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,10
41101,,411,,,41101,,false,true,false,0,20,-1,0.05,"",0,0,2100,940,490,320,560,480,230,50,80,210,50,210,50,160,,0,128,8,80,16,10411,,100,0,,0,0
41102,,411,,,41101,,false,true,false,0,20,-1,0.05,"",0,0,2100,940,1490,640,1560,960,690,50,80,210,50,210,50,160,,0,564,8,160,16,0,,0,0,,0,10
41103,,411,,,41101,,false,true,false,0,20,-1,0.05,"",0,0,2100,940,1190,540,1160,860,600,50,80,210,50,210,50,160,,0,264,8,160,16,22136,,100,0,,0,0
41201,,412,,,41201,,false,true,false,0,20,-1,0.05,"",0,0,2330,710,1540,960,1160,920,590,50,80,210,50,210,50,160,,0,264,8,160,16,22149,,100,0,,0,0
41202,,412,,,41202,,false,true,false,0,20,-1,0.05,"",0,0,2330,710,770,640,580,460,590,50,80,210,50,210,50,160,,0,564,8,160,16,10412,,5,0,,0,10
41203,,412,,,41201,,false,true,false,0,20,-1,0.05,"",0,0,100,100,100,100,100,100,100,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0
41301,,413,,,41301,,false,true,false,0,20,-1,0.05,"",0,0,1380,590,810,640,1080,580,650,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,10
41401,,414,,,41401,,false,true,false,0,20,-1,0.05,"",0,0,1360,820,750,400,1270,480,950,50,80,210,50,210,50,160,,0,264,8,160,16,10414,,5,0,,0,10
41402,,414,,,41401,,false,true,false,0,20,-1,0.05,"",0,0,1360,820,750,400,1270,480,950,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,10
41701,,417,,,41701,,false,true,false,0,20,-1,0.05,"",0,0,3210,930,1400,450,910,530,1390,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
41901,,419,,,41901,,false,true,false,0,20,-1,0.05,"",0,0,3510,760,1510,550,1050,550,940,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
42001,,420,,,42001,,false,true,false,0,20,1.7,0.05,"",0,0,3540,850,3650,1860,3390,1900,1170,60,100,260,90,260,90,200,,0,1364,12,350,35,10420,,30,0,,0,0
42002,,420,,,42002,,false,true,false,0,20,1.7,0.05,"",0,0,3540,850,1650,860,1390,900,1170,60,100,260,90,260,90,200,,0,1364,12,350,35,10420,,30,0,,0,0
42101,,421,,,42101,,false,true,false,0,20,-1,0.05,"",0,0,1600,900,2730,2330,3820,2320,940,60,100,260,90,260,90,200,,0,664,10,320,32,10421,,30,0,,0,0
42201,,422,,,42201,,false,true,false,0,20,-1,0.05,"",0,0,3070,660,1570,790,980,520,850,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
42202,,422,,,42201,,false,true,false,0,20,-1,0.05,"",0,0,5660,660,3050,2300,1810,1740,1260,50,80,210,70,210,70,160,,0,264,8,160,16,0,,0,0,,0,5
42301,,423,,,42301,,false,true,false,0,20,-1,0.05,"",0,0,2780,540,1290,830,700,610,900,60,100,260,90,260,90,200,,0,664,10,320,32,10423,,5,0,,0,5
42302,,423,,,42302,,false,true,true,0,20,-1,0.05,"",0,0,4780,540,3290,1830,2700,1610,1350,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
42401,,424,,,42401,,false,true,false,0,20,-1,0.05,"",0,0,3210,600,2850,2410,1640,1910,1040,60,100,260,90,260,90,200,,0,664,10,320,32,10424,,30,0,,0,0
42501,,425,,,42501,,false,true,false,0,20,-1,0.05,"",0,0,1870,1260,620,480,1760,740,1140,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,5
42601,,426,,,42601,,false,true,false,0,20,-1,0.05,"",0,0,2050,700,1320,990,1400,920,850,60,100,260,90,260,90,200,,0,964,10,320,32,10426,,5,0,,0,5
42701,,427,,,42702,,false,true,false,0,20,-1,0.05,"",0,0,2400,1260,2510,1410,3180,1640,1040,60,100,260,90,260,90,200,,0,864,10,320,32,1172,,5,10427,,5,5
